data_curva,dias_uteis,taxa_252
23/10/2025,56.0,14.9
23/10/2025,57.0,14.9
23/10/2025,60.0,14.9
23/10/2025,61.0,14.9
23/10/2025,64.0,14.9
23/10/2025,67.0,14.9
23/10/2025,68.0,14.9
23/10/2025,71.0,14.9
23/10/2025,83.0,14.89
23/10/2025,84.0,14.89
23/10/2025,85.0,14.89
23/10/2025,88.0,14.89
23/10/2025,90.0,14.89
23/10/2025,91.0,14.89
23/10/2025,99.0,14.89
23/10/2025,102.0,14.89
23/10/2025,118.0,14.87
23/10/2025,119.0,14.87
23/10/2025,120.0,14.87
23/10/2025,125.0,14.86
23/10/2025,126.0,14.86
23/10/2025,127.0,14.86
23/10/2025,130.0,14.86
23/10/2025,144.0,14.84
23/10/2025,145.0,14.83
23/10/2025,146.0,14.83
23/10/2025,147.0,14.83
23/10/2025,148.0,14.83
23/10/2025,151.0,14.83
23/10/2025,159.0,14.82
23/10/2025,160.0,14.81
23/10/2025,174.0,14.79
23/10/2025,175.0,14.79
23/10/2025,181.0,14.78
23/10/2025,189.0,14.76
23/10/2025,193.0,14.76
23/10/2025,202.0,14.72
23/10/2025,204.0,14.71
23/10/2025,210.0,14.69
23/10/2025,218.0,14.66
23/10/2025,221.0,14.66
23/10/2025,237.0,14.6
23/10/2025,239.0,14.59
23/10/2025,242.0,14.58
23/10/2025,249.0,14.56
23/10/2025,250.0,14.55
23/10/2025,251.0,14.55
23/10/2025,265.0,14.5
23/10/2025,270.0,14.48
23/10/2025,273.0,14.47
23/10/2025,280.0,14.45
23/10/2025,281.0,14.44
23/10/2025,284.0,14.44
23/10/2025,293.0,14.4
23/10/2025,298.0,14.38
23/10/2025,300.0,14.37
23/10/2025,309.0,14.33
23/10/2025,312.0,14.33
23/10/2025,313.0,14.32
23/10/2025,327.0,14.27
23/10/2025,328.0,14.26
23/10/2025,330.0,14.25
23/10/2025,334.0,14.24
23/10/2025,342.0,14.21
23/10/2025,343.0,14.2
23/10/2025,356.0,14.16
23/10/2025,358.0,14.15
23/10/2025,361.0,14.14
23/10/2025,372.0,14.1
23/10/2025,376.0,14.09
23/10/2025,389.0,14.04
23/10/2025,390.0,14.04
23/10/2025,391.0,14.03
23/10/2025,392.0,14.03
23/10/2025,403.0,14.0
23/10/2025,404.0,13.99
23/10/2025,419.0,13.93
23/10/2025,420.0,13.93
23/10/2025,421.0,13.92
23/10/2025,433.0,13.89
23/10/2025,438.0,13.88
23/10/2025,449.0,13.84
23/10/2025,452.0,13.84
23/10/2025,463.0,13.8
23/10/2025,480.0,13.76
23/10/2025,481.0,13.76
23/10/2025,482.0,13.75
23/10/2025,491.0,13.73
23/10/2025,510.0,13.68
23/10/2025,524.0,13.65
23/10/2025,525.0,13.65
23/10/2025,538.0,13.62
23/10/2025,540.0,13.61
23/10/2025,571.0,13.54
23/10/2025,600.0,13.48
23/10/2025,601.0,13.47
23/10/2025,616.0,13.44
23/10/2025,630.0,13.42
23/10/2025,648.0,13.39
23/10/2025,662.0,13.36
23/10/2025,664.0,13.36
23/10/2025,690.0,13.33
23/10/2025,692.0,13.32
23/10/2025,699.0,13.31
23/10/2025,708.0,13.3
23/10/2025,720.0,13.28
23/10/2025,750.0,13.23
23/10/2025,754.0,13.23
23/10/2025,781.0,13.19
23/10/2025,783.0,13.19
23/10/2025,802.0,13.16
23/10/2025,810.0,13.16
23/10/2025,840.0,13.14
23/10/2025,845.0,13.13
23/10/2025,872.0,13.12
23/10/2025,874.0,13.12
23/10/2025,893.0,13.11
23/10/2025,900.0,13.11
23/10/2025,930.0,13.1
23/10/2025,935.0,13.1
23/10/2025,952.0,13.1
23/10/2025,960.0,13.1
23/10/2025,972.0,13.1
23/10/2025,984.0,13.1
23/10/2025,991.0,13.1
23/10/2025,1020.0,13.11
23/10/2025,1027.0,13.11
23/10/2025,1044.0,13.12
23/10/2025,1051.0,13.12
23/10/2025,1063.0,13.12
23/10/2025,1075.0,13.12
23/10/2025,1082.0,13.12
23/10/2025,1110.0,13.12
23/10/2025,1120.0,13.12
23/10/2025,1140.0,13.12
23/10/2025,1167.0,13.13
23/10/2025,1170.0,13.13
23/10/2025,1201.0,13.14
23/10/2025,1211.0,13.14
23/10/2025,1257.0,13.16
23/10/2025,1300.0,13.19
23/10/2025,1348.0,13.21
23/10/2025,1378.0,13.22
23/10/2025,1392.0,13.23
23/10/2025,1439.0,13.24
23/10/2025,1440.0,13.24
23/10/2025,1485.0,13.26
23/10/2025,1532.0,13.28
23/10/2025,1576.0,13.3
23/10/2025,1621.0,13.31
23/10/2025,1665.0,13.33
23/10/2025,1712.0,13.35
23/10/2025,1757.0,13.37
23/10/2025,1791.0,13.38
23/10/2025,1800.0,13.38
23/10/2025,1804.0,13.38
23/10/2025,1852.0,13.4
23/10/2025,1882.0,13.41
23/10/2025,1897.0,13.42
23/10/2025,1943.0,13.43
23/10/2025,1973.0,13.44
23/10/2025,2030.0,13.46
23/10/2025,2048.0,13.47
23/10/2025,2064.0,13.47
23/10/2025,2122.0,13.49
23/10/2025,2139.0,13.5
23/10/2025,2155.0,13.5
23/10/2025,2160.0,13.5
23/10/2025,2216.0,13.52
23/10/2025,2262.0,13.53
23/10/2025,2307.0,13.54
23/10/2025,2398.0,13.55
23/10/2025,2489.0,13.56
23/10/2025,2520.0,13.57
23/10/2025,2581.0,13.57
23/10/2025,2629.0,13.58
23/10/2025,2672.0,13.58
23/10/2025,2762.0,13.58
23/10/2025,2853.0,13.59
23/10/2025,2881.0,13.59
23/10/2025,2946.0,13.59
23/10/2025,2993.0,13.59
23/10/2025,3037.0,13.59
23/10/2025,3126.0,13.6
23/10/2025,3218.0,13.6
23/10/2025,3240.0,13.6
23/10/2025,3311.0,13.6
23/10/2025,3358.0,13.6
23/10/2025,3402.0,13.6
23/10/2025,3491.0,13.59
23/10/2025,3583.0,13.58
23/10/2025,3602.0,13.58
23/10/2025,3676.0,13.57
23/10/2025,3723.0,13.57
23/10/2025,3767.0,13.56
23/10/2025,3857.0,13.56
23/10/2025,3949.0,13.55
23/10/2025,3960.0,13.55
23/10/2025,4043.0,13.55
23/10/2025,4089.0,13.54
23/10/2025,4136.0,13.54
23/10/2025,4222.0,13.52
23/10/2025,4316.0,13.51
23/10/2025,4320.0,13.51
23/10/2025,4407.0,13.49
23/10/2025,4456.0,13.49
23/10/2025,4498.0,13.48
23/10/2025,4589.0,13.48
23/10/2025,4680.0,13.47
23/10/2025,4772.0,13.46
23/10/2025,4820.0,13.46
23/10/2025,4863.0,13.46
23/10/2025,4953.0,13.45
23/10/2025,5040.0,13.45
23/10/2025,5044.0,13.45
23/10/2025,5137.0,13.45
23/10/2025,5184.0,13.45
23/10/2025,5228.0,13.45
23/10/2025,5318.0,13.44
23/10/2025,5401.0,13.44
23/10/2025,5410.0,13.44
23/10/2025,5503.0,13.44
23/10/2025,5580.0,13.44
23/10/2025,5594.0,13.44
23/10/2025,5683.0,13.43
23/10/2025,5775.0,13.43
23/10/2025,5870.0,13.43
23/10/2025,5963.0,13.43
23/10/2025,6048.0,13.42
23/10/2025,6140.0,13.42
23/10/2025,6234.0,13.42
23/10/2025,6325.0,13.42
23/10/2025,6413.0,13.42
23/10/2025,6507.0,13.42
23/10/2025,6598.0,13.41
23/10/2025,6689.0,13.41
23/10/2025,6780.0,13.41
23/10/2025,6871.0,13.41
23/10/2025,6964.0,13.41
23/10/2025,7055.0,13.41
23/10/2025,7144.0,13.4
23/10/2025,7200.0,13.4
23/10/2025,7236.0,13.4
23/10/2025,7420.0,13.4
23/10/2025,7601.0,13.4
23/10/2025,7785.0,13.39
23/10/2025,7966.0,13.39
23/10/2025,8154.0,13.39
23/10/2025,8334.0,13.39
23/10/2025,8516.0,13.39
23/10/2025,8698.0,13.38
23/10/2025,8881.0,13.38
23/10/2025,9000.0,13.38
23/10/2025,9062.0,13.38
23/10/2025,10798.0,13.37
23/10/2025,10800.0,13.37
23/10/2025,12716.0,13.35
23/12/2025,1.0,14.9
23/12/2025,3.0,14.9
23/12/2025,6.0,14.91
23/12/2025,7.0,14.91
23/12/2025,10.0,14.91
23/12/2025,14.0,14.9
23/12/2025,21.0,14.9
23/12/2025,22.0,14.9
23/12/2025,23.0,14.9
23/12/2025,24.0,14.9
23/12/2025,27.0,14.9
23/12/2025,28.0,14.9
23/12/2025,29.0,14.9
23/12/2025,30.0,14.9
23/12/2025,36.0,14.9
23/12/2025,37.0,14.9
23/12/2025,38.0,14.9
23/12/2025,41.0,14.9
23/12/2025,52.0,14.88
23/12/2025,57.0,14.88
23/12/2025,58.0,14.88
23/12/2025,59.0,14.88
23/12/2025,62.0,14.88
23/12/2025,64.0,14.87
23/12/2025,65.0,14.87
23/12/2025,66.0,14.87
23/12/2025,69.0,14.87
23/12/2025,83.0,14.85
23/12/2025,84.0,14.85
23/12/2025,85.0,14.85
23/12/2025,86.0,14.85
23/12/2025,87.0,14.85
23/12/2025,90.0,14.84
23/12/2025,94.0,14.84
23/12/2025,98.0,14.84
23/12/2025,99.0,14.84
23/12/2025,112.0,14.81
23/12/2025,113.0,14.81
23/12/2025,114.0,14.8
23/12/2025,115.0,14.8
23/12/2025,120.0,14.79
23/12/2025,122.0,14.79
23/12/2025,126.0,14.78
23/12/2025,128.0,14.78
23/12/2025,132.0,14.78
23/12/2025,141.0,14.73
23/12/2025,143.0,14.72
23/12/2025,147.0,14.71
23/12/2025,149.0,14.69
23/12/2025,150.0,14.69
23/12/2025,157.0,14.66
23/12/2025,160.0,14.66
23/12/2025,174.0,14.61
23/12/2025,176.0,14.6
23/12/2025,177.0,14.59
23/12/2025,178.0,14.59
23/12/2025,181.0,14.58
23/12/2025,185.0,14.56
23/12/2025,188.0,14.56
23/12/2025,189.0,14.55
23/12/2025,190.0,14.55
23/12/2025,204.0,14.49
23/12/2025,210.0,14.47
23/12/2025,212.0,14.46
23/12/2025,219.0,14.44
23/12/2025,220.0,14.43
23/12/2025,223.0,14.43
23/12/2025,232.0,14.38
23/12/2025,237.0,14.36
23/12/2025,240.0,14.35
23/12/2025,247.0,14.32
23/12/2025,248.0,14.31
23/12/2025,251.0,14.31
23/12/2025,252.0,14.3
23/12/2025,266.0,14.24
23/12/2025,267.0,14.24
23/12/2025,269.0,14.22
23/12/2025,272.0,14.22
23/12/2025,273.0,14.21
23/12/2025,281.0,14.18
23/12/2025,282.0,14.17
23/12/2025,295.0,14.12
23/12/2025,296.0,14.12
23/12/2025,297.0,14.11
23/12/2025,300.0,14.11
23/12/2025,309.0,14.07
23/12/2025,311.0,14.06
23/12/2025,315.0,14.05
23/12/2025,328.0,14.0
23/12/2025,330.0,13.99
23/12/2025,331.0,13.99
23/12/2025,342.0,13.96
23/12/2025,343.0,13.95
23/12/2025,357.0,13.9
23/12/2025,358.0,13.89
23/12/2025,360.0,13.88
23/12/2025,370.0,13.86
23/12/2025,372.0,13.85
23/12/2025,377.0,13.84
23/12/2025,388.0,13.8
23/12/2025,391.0,13.79
23/12/2025,402.0,13.75
23/12/2025,419.0,13.72
23/12/2025,420.0,13.71
23/12/2025,421.0,13.71
23/12/2025,428.0,13.69
23/12/2025,430.0,13.68
23/12/2025,447.0,13.65
23/12/2025,450.0,13.64
23/12/2025,463.0,13.61
23/12/2025,464.0,13.61
23/12/2025,477.0,13.58
23/12/2025,482.0,13.57
23/12/2025,510.0,13.51
23/12/2025,540.0,13.45
23/12/2025,555.0,13.43
23/12/2025,570.0,13.4
23/12/2025,587.0,13.38
23/12/2025,601.0,13.36
23/12/2025,603.0,13.36
23/12/2025,630.0,13.34
23/12/2025,631.0,13.34
23/12/2025,638.0,13.33
23/12/2025,647.0,13.32
23/12/2025,659.0,13.31
23/12/2025,660.0,13.31
23/12/2025,693.0,13.29
23/12/2025,720.0,13.28
23/12/2025,722.0,13.27
23/12/2025,741.0,13.26
23/12/2025,750.0,13.26
23/12/2025,780.0,13.26
23/12/2025,784.0,13.26
23/12/2025,811.0,13.26
23/12/2025,813.0,13.26
23/12/2025,832.0,13.26
23/12/2025,840.0,13.26
23/12/2025,870.0,13.26
23/12/2025,874.0,13.26
23/12/2025,891.0,13.26
23/12/2025,902.0,13.26
23/12/2025,911.0,13.26
23/12/2025,923.0,13.26
23/12/2025,930.0,13.27
23/12/2025,960.0,13.28
23/12/2025,966.0,13.28
23/12/2025,983.0,13.29
23/12/2025,990.0,13.29
23/12/2025,1002.0,13.29
23/12/2025,1014.0,13.29
23/12/2025,1021.0,13.3
23/12/2025,1050.0,13.31
23/12/2025,1059.0,13.31
23/12/2025,1080.0,13.31
23/12/2025,1106.0,13.32
23/12/2025,1112.0,13.32
23/12/2025,1140.0,13.34
23/12/2025,1150.0,13.34
23/12/2025,1170.0,13.35
23/12/2025,1196.0,13.36
23/12/2025,1200.0,13.37
23/12/2025,1239.0,13.39
23/12/2025,1287.0,13.41
23/12/2025,1317.0,13.43
23/12/2025,1331.0,13.43
23/12/2025,1378.0,13.45
23/12/2025,1424.0,13.47
23/12/2025,1441.0,13.48
23/12/2025,1471.0,13.49
23/12/2025,1515.0,13.5
23/12/2025,1560.0,13.51
23/12/2025,1604.0,13.53
23/12/2025,1651.0,13.55
23/12/2025,1696.0,13.56
23/12/2025,1730.0,13.57
23/12/2025,1743.0,13.57
23/12/2025,1791.0,13.59
23/12/2025,1800.0,13.6
23/12/2025,1821.0,13.61
23/12/2025,1836.0,13.61
23/12/2025,1882.0,13.62
23/12/2025,1912.0,13.63
23/12/2025,1969.0,13.64
23/12/2025,1987.0,13.65
23/12/2025,2003.0,13.65
23/12/2025,2061.0,13.67
23/12/2025,2078.0,13.67
23/12/2025,2094.0,13.67
23/12/2025,2155.0,13.69
23/12/2025,2162.0,13.69
23/12/2025,2201.0,13.7
23/12/2025,2246.0,13.7
23/12/2025,2337.0,13.7
23/12/2025,2428.0,13.71
23/12/2025,2520.0,13.71
23/12/2025,2568.0,13.71
23/12/2025,2611.0,13.71
23/12/2025,2701.0,13.71
23/12/2025,2792.0,13.71
23/12/2025,2880.0,13.7
23/12/2025,2885.0,13.7
23/12/2025,2932.0,13.7
23/12/2025,2976.0,13.7
23/12/2025,3065.0,13.7
23/12/2025,3157.0,13.7
23/12/2025,3240.0,13.7
23/12/2025,3250.0,13.7
23/12/2025,3297.0,13.7
23/12/2025,3341.0,13.69
23/12/2025,3430.0,13.68
23/12/2025,3522.0,13.66
23/12/2025,3600.0,13.65
23/12/2025,3615.0,13.65
23/12/2025,3662.0,13.65
23/12/2025,3706.0,13.65
23/12/2025,3796.0,13.64
23/12/2025,3888.0,13.64
23/12/2025,3961.0,13.64
23/12/2025,3982.0,13.63
23/12/2025,4028.0,13.63
23/12/2025,4075.0,13.63
23/12/2025,4161.0,13.62
23/12/2025,4255.0,13.61
23/12/2025,4320.0,13.6
23/12/2025,4346.0,13.6
23/12/2025,4395.0,13.59
23/12/2025,4437.0,13.59
23/12/2025,4528.0,13.58
23/12/2025,4619.0,13.57
23/12/2025,4682.0,13.57
23/12/2025,4711.0,13.57
23/12/2025,4759.0,13.56
23/12/2025,4802.0,13.56
23/12/2025,4892.0,13.57
23/12/2025,4983.0,13.57
23/12/2025,5040.0,13.57
23/12/2025,5076.0,13.58
23/12/2025,5123.0,13.58
23/12/2025,5167.0,13.58
23/12/2025,5257.0,13.58
23/12/2025,5349.0,13.59
23/12/2025,5400.0,13.59
23/12/2025,5442.0,13.59
23/12/2025,5533.0,13.59
23/12/2025,5580.0,13.59
23/12/2025,5622.0,13.59
23/12/2025,5714.0,13.6
23/12/2025,5809.0,13.6
23/12/2025,5902.0,13.6
23/12/2025,5987.0,13.61
23/12/2025,6079.0,13.61
23/12/2025,6173.0,13.61
23/12/2025,6264.0,13.61
23/12/2025,6352.0,13.62
23/12/2025,6446.0,13.62
23/12/2025,6537.0,13.62
23/12/2025,6628.0,13.62
23/12/2025,6719.0,13.62
23/12/2025,6810.0,13.63
23/12/2025,6903.0,13.63
23/12/2025,6994.0,13.63
23/12/2025,7083.0,13.63
23/12/2025,7175.0,13.63
23/12/2025,7202.0,13.63
23/12/2025,7359.0,13.64
23/12/2025,7540.0,13.64
23/12/2025,7724.0,13.64
23/12/2025,7905.0,13.65
23/12/2025,8093.0,13.65
23/12/2025,8273.0,13.65
23/12/2025,8455.0,13.65
23/12/2025,8637.0,13.66
23/12/2025,8820.0,13.66
23/12/2025,9001.0,13.66
23/12/2025,10737.0,13.68
23/12/2025,10800.0,13.68
23/12/2025,12655.0,13.69
24/10/2025,3.0,14.9
24/10/2025,5.0,14.9
24/10/2025,6.0,14.9
24/10/2025,7.0,14.9
24/10/2025,10.0,14.9
24/10/2025,14.0,14.9
24/10/2025,19.0,14.9
24/10/2025,21.0,14.9
24/10/2025,24.0,14.9
24/10/2025,25.0,14.9
24/10/2025,26.0,14.9
24/10/2025,28.0,14.9
24/10/2025,31.0,14.9
24/10/2025,33.0,14.9
24/10/2025,34.0,14.9
24/10/2025,35.0,14.9
24/10/2025,38.0,14.9
24/10/2025,49.0,14.89
24/10/2025,52.0,14.89
24/10/2025,53.0,14.89
24/10/2025,54.0,14.89
24/10/2025,55.0,14.89
24/10/2025,56.0,14.89
24/10/2025,60.0,14.89
24/10/2025,63.0,14.89
24/10/2025,66.0,14.89
24/10/2025,67.0,14.89
24/10/2025,70.0,14.89
24/10/2025,82.0,14.88
24/10/2025,83.0,14.88
24/10/2025,84.0,14.88
24/10/2025,87.0,14.88
24/10/2025,89.0,14.88
24/10/2025,90.0,14.88
24/10/2025,98.0,14.88
24/10/2025,101.0,14.88
24/10/2025,117.0,14.86
24/10/2025,118.0,14.86
24/10/2025,119.0,14.86
24/10/2025,122.0,14.86
24/10/2025,124.0,14.86
24/10/2025,125.0,14.86
24/10/2025,126.0,14.85
24/10/2025,129.0,14.85
24/10/2025,143.0,14.83
24/10/2025,144.0,14.82
24/10/2025,145.0,14.82
24/10/2025,146.0,14.82
24/10/2025,147.0,14.82
24/10/2025,150.0,14.81
24/10/2025,158.0,14.8
24/10/2025,159.0,14.8
24/10/2025,173.0,14.77
24/10/2025,174.0,14.77
24/10/2025,180.0,14.76
24/10/2025,188.0,14.74
24/10/2025,192.0,14.74
24/10/2025,201.0,14.7
24/10/2025,203.0,14.69
24/10/2025,209.0,14.67
24/10/2025,210.0,14.66
24/10/2025,217.0,14.64
24/10/2025,220.0,14.63
24/10/2025,236.0,14.57
24/10/2025,238.0,14.56
24/10/2025,241.0,14.55
24/10/2025,248.0,14.53
24/10/2025,249.0,14.53
24/10/2025,250.0,14.52
24/10/2025,264.0,14.47
24/10/2025,270.0,14.45
24/10/2025,272.0,14.44
24/10/2025,279.0,14.41
24/10/2025,280.0,14.41
24/10/2025,283.0,14.4
24/10/2025,292.0,14.36
24/10/2025,297.0,14.34
24/10/2025,300.0,14.32
24/10/2025,308.0,14.29
24/10/2025,311.0,14.29
24/10/2025,312.0,14.28
24/10/2025,326.0,14.23
24/10/2025,327.0,14.22
24/10/2025,332.0,14.2
24/10/2025,333.0,14.2
24/10/2025,341.0,14.16
24/10/2025,342.0,14.16
24/10/2025,355.0,14.11
24/10/2025,357.0,14.1
24/10/2025,360.0,14.09
24/10/2025,371.0,14.04
24/10/2025,375.0,14.04
24/10/2025,388.0,13.99
24/10/2025,390.0,13.98
24/10/2025,391.0,13.97
24/10/2025,402.0,13.94
24/10/2025,403.0,13.93
24/10/2025,418.0,13.87
24/10/2025,420.0,13.86
24/10/2025,432.0,13.83
24/10/2025,437.0,13.82
24/10/2025,448.0,13.78
24/10/2025,451.0,13.78
24/10/2025,462.0,13.74
24/10/2025,479.0,13.7
24/10/2025,480.0,13.7
24/10/2025,481.0,13.69
24/10/2025,490.0,13.67
24/10/2025,507.0,13.63
24/10/2025,510.0,13.62
24/10/2025,523.0,13.59
24/10/2025,524.0,13.59
24/10/2025,537.0,13.55
24/10/2025,542.0,13.54
24/10/2025,570.0,13.47
24/10/2025,600.0,13.41
24/10/2025,615.0,13.38
24/10/2025,630.0,13.34
24/10/2025,647.0,13.32
24/10/2025,661.0,13.29
24/10/2025,663.0,13.29
24/10/2025,690.0,13.25
24/10/2025,691.0,13.25
24/10/2025,698.0,13.24
24/10/2025,707.0,13.23
24/10/2025,719.0,13.21
24/10/2025,720.0,13.21
24/10/2025,753.0,13.16
24/10/2025,780.0,13.12
24/10/2025,782.0,13.12
24/10/2025,801.0,13.09
24/10/2025,810.0,13.08
24/10/2025,840.0,13.06
24/10/2025,844.0,13.06
24/10/2025,871.0,13.04
24/10/2025,873.0,13.04
24/10/2025,892.0,13.03
24/10/2025,900.0,13.03
24/10/2025,930.0,13.02
24/10/2025,934.0,13.02
24/10/2025,951.0,13.02
24/10/2025,962.0,13.02
24/10/2025,971.0,13.02
24/10/2025,983.0,13.02
24/10/2025,990.0,13.02
24/10/2025,1020.0,13.03
24/10/2025,1026.0,13.03
24/10/2025,1043.0,13.03
24/10/2025,1050.0,13.03
24/10/2025,1062.0,13.04
24/10/2025,1074.0,13.04
24/10/2025,1081.0,13.04
24/10/2025,1110.0,13.04
24/10/2025,1119.0,13.04
24/10/2025,1140.0,13.04
24/10/2025,1166.0,13.04
24/10/2025,1172.0,13.04
24/10/2025,1200.0,13.05
24/10/2025,1210.0,13.05
24/10/2025,1256.0,13.07
24/10/2025,1299.0,13.1
24/10/2025,1347.0,13.12
24/10/2025,1377.0,13.13
24/10/2025,1391.0,13.14
24/10/2025,1438.0,13.15
24/10/2025,1440.0,13.15
24/10/2025,1484.0,13.17
24/10/2025,1531.0,13.18
24/10/2025,1575.0,13.2
24/10/2025,1620.0,13.21
24/10/2025,1664.0,13.23
24/10/2025,1711.0,13.25
24/10/2025,1756.0,13.27
24/10/2025,1790.0,13.28
24/10/2025,1802.0,13.28
24/10/2025,1803.0,13.28
24/10/2025,1851.0,13.3
24/10/2025,1881.0,13.31
24/10/2025,1896.0,13.32
24/10/2025,1942.0,13.33
24/10/2025,1972.0,13.34
24/10/2025,2029.0,13.36
24/10/2025,2047.0,13.37
24/10/2025,2063.0,13.37
24/10/2025,2121.0,13.39
24/10/2025,2138.0,13.39
24/10/2025,2154.0,13.4
24/10/2025,2160.0,13.4
24/10/2025,2215.0,13.42
24/10/2025,2261.0,13.43
24/10/2025,2306.0,13.44
24/10/2025,2397.0,13.45
24/10/2025,2488.0,13.46
24/10/2025,2520.0,13.47
24/10/2025,2580.0,13.47
24/10/2025,2628.0,13.48
24/10/2025,2671.0,13.48
24/10/2025,2761.0,13.49
24/10/2025,2852.0,13.49
24/10/2025,2880.0,13.49
24/10/2025,2945.0,13.5
24/10/2025,2992.0,13.5
24/10/2025,3036.0,13.5
24/10/2025,3125.0,13.5
24/10/2025,3217.0,13.51
24/10/2025,3241.0,13.51
24/10/2025,3310.0,13.51
24/10/2025,3357.0,13.51
24/10/2025,3401.0,13.51
24/10/2025,3490.0,13.5
24/10/2025,3582.0,13.49
24/10/2025,3601.0,13.49
24/10/2025,3675.0,13.48
24/10/2025,3722.0,13.48
24/10/2025,3766.0,13.48
24/10/2025,3856.0,13.47
24/10/2025,3948.0,13.47
24/10/2025,3960.0,13.47
24/10/2025,4042.0,13.46
24/10/2025,4088.0,13.46
24/10/2025,4135.0,13.45
24/10/2025,4221.0,13.43
24/10/2025,4315.0,13.42
24/10/2025,4322.0,13.41
24/10/2025,4406.0,13.4
24/10/2025,4455.0,13.39
24/10/2025,4497.0,13.39
24/10/2025,4588.0,13.38
24/10/2025,4679.0,13.38
24/10/2025,4680.0,13.38
24/10/2025,4771.0,13.37
24/10/2025,4819.0,13.37
24/10/2025,4862.0,13.37
24/10/2025,4952.0,13.36
24/10/2025,5040.0,13.36
24/10/2025,5043.0,13.36
24/10/2025,5136.0,13.36
24/10/2025,5183.0,13.36
24/10/2025,5227.0,13.36
24/10/2025,5317.0,13.35
24/10/2025,5400.0,13.35
24/10/2025,5409.0,13.35
24/10/2025,5502.0,13.35
24/10/2025,5582.0,13.34
24/10/2025,5593.0,13.34
24/10/2025,5682.0,13.34
24/10/2025,5774.0,13.34
24/10/2025,5869.0,13.34
24/10/2025,5962.0,13.33
24/10/2025,6047.0,13.33
24/10/2025,6139.0,13.33
24/10/2025,6233.0,13.33
24/10/2025,6324.0,13.33
24/10/2025,6412.0,13.32
24/10/2025,6506.0,13.32
24/10/2025,6597.0,13.32
24/10/2025,6688.0,13.32
24/10/2025,6779.0,13.32
24/10/2025,6870.0,13.31
24/10/2025,6963.0,13.31
24/10/2025,7054.0,13.31
24/10/2025,7143.0,13.31
24/10/2025,7200.0,13.31
24/10/2025,7235.0,13.31
24/10/2025,7419.0,13.3
24/10/2025,7600.0,13.3
24/10/2025,7784.0,13.3
24/10/2025,7965.0,13.3
24/10/2025,8153.0,13.29
24/10/2025,8333.0,13.29
24/10/2025,8515.0,13.29
24/10/2025,8697.0,13.29
24/10/2025,8880.0,13.29
24/10/2025,9000.0,13.28
24/10/2025,9061.0,13.28
24/10/2025,10797.0,13.27
24/10/2025,10800.0,13.27
24/10/2025,12715.0,13.26
24/11/2025,1.0,14.9
24/11/2025,2.0,14.9
24/11/2025,3.0,14.9
24/11/2025,4.0,14.9
24/11/2025,7.0,14.9
24/11/2025,14.0,14.9
24/11/2025,18.0,14.9
24/11/2025,21.0,14.9
24/11/2025,22.0,14.9
24/11/2025,23.0,14.9
24/11/2025,24.0,14.9
24/11/2025,25.0,14.9
24/11/2025,29.0,14.9
24/11/2025,30.0,14.9
24/11/2025,32.0,14.9
24/11/2025,35.0,14.9
24/11/2025,36.0,14.9
24/11/2025,39.0,14.9
24/11/2025,51.0,14.89
24/11/2025,52.0,14.89
24/11/2025,53.0,14.89
24/11/2025,56.0,14.89
24/11/2025,57.0,14.89
24/11/2025,58.0,14.89
24/11/2025,59.0,14.89
24/11/2025,60.0,14.89
24/11/2025,65.0,14.89
24/11/2025,67.0,14.89
24/11/2025,70.0,14.89
24/11/2025,86.0,14.86
24/11/2025,87.0,14.86
24/11/2025,88.0,14.85
24/11/2025,91.0,14.85
24/11/2025,93.0,14.85
24/11/2025,94.0,14.84
24/11/2025,95.0,14.84
24/11/2025,98.0,14.84
24/11/2025,112.0,14.8
24/11/2025,113.0,14.8
24/11/2025,114.0,14.79
24/11/2025,115.0,14.79
24/11/2025,116.0,14.79
24/11/2025,119.0,14.78
24/11/2025,120.0,14.78
24/11/2025,127.0,14.77
24/11/2025,128.0,14.76
24/11/2025,141.0,14.72
24/11/2025,142.0,14.71
24/11/2025,143.0,14.71
24/11/2025,150.0,14.69
24/11/2025,151.0,14.69
24/11/2025,155.0,14.68
24/11/2025,157.0,14.67
24/11/2025,161.0,14.67
24/11/2025,170.0,14.61
24/11/2025,172.0,14.6
24/11/2025,178.0,14.57
24/11/2025,182.0,14.55
24/11/2025,186.0,14.53
24/11/2025,189.0,14.52
24/11/2025,205.0,14.44
24/11/2025,206.0,14.44
24/11/2025,207.0,14.43
24/11/2025,210.0,14.43
24/11/2025,214.0,14.4
24/11/2025,217.0,14.4
24/11/2025,218.0,14.39
24/11/2025,219.0,14.38
24/11/2025,233.0,14.32
24/11/2025,240.0,14.29
24/11/2025,241.0,14.28
24/11/2025,248.0,14.25
24/11/2025,249.0,14.25
24/11/2025,252.0,14.24
24/11/2025,261.0,14.19
24/11/2025,266.0,14.17
24/11/2025,270.0,14.14
24/11/2025,276.0,14.11
24/11/2025,277.0,14.1
24/11/2025,280.0,14.1
24/11/2025,281.0,14.09
24/11/2025,295.0,14.03
24/11/2025,296.0,14.02
24/11/2025,301.0,14.0
24/11/2025,302.0,13.99
24/11/2025,310.0,13.95
24/11/2025,311.0,13.95
24/11/2025,324.0,13.89
24/11/2025,326.0,13.88
24/11/2025,330.0,13.86
24/11/2025,338.0,13.83
24/11/2025,340.0,13.82
24/11/2025,344.0,13.81
